"","flag","year","species","clutch"
"6805","155",2016,"herg","3"
"6806","447",2016,"herg","3"
"6807","459",2016,"herg","3"
"6808","111",2016,"herg","3"
"6809","38",2016,"herg","3"
"6810","124",2016,"herg","3"
"6811","29",2016,"herg","3"
"6812","590",2016,"herg","3"
"6813","522",2016,"herg","2"
"6814","523",2016,"herg","3"
"6815","290",2016,"herg","3"
"6816","153",2016,"herg","3"
"6817","40",2016,"herg","2"
"6818","455",2016,"herg","3"
"6819","294",2016,"herg","3"
"6820","441",2016,"herg","3"
"6821","161",2016,"herg","3"
"6822","529",2016,"herg","2"
"6823","335",2016,"herg","3"
"6824","178",2016,"herg","2"
"6825","599",2016,"herg","3"
"6826","397",2016,"herg","3"
"6827","171",2016,"herg","2"
"6828","45",2016,"herg","3"
"6829","467",2016,"herg","2"
"6830","377",2016,"herg","3"
"6831","454",2016,"herg","3"
"6832","144",2016,"herg","3"
"6833","598",2016,"herg","3"
"6834","41",2016,"herg","3"
"6835","366",2016,"herg","3"
"6836","42",2016,"herg","3"
"6837","286",2016,"herg","3"
"6838","399",2016,"herg","3"
"6839","144",2016,"herg","3"
"6840","526",2016,"herg","3"
"6841","43",2016,"herg","3"
"6842","387",2016,"herg","3"
"6843","458",2016,"herg","2"
"6844","128",2016,"herg","3"
"6845","215",2016,"herg","3"
"6846","398",2016,"herg","3"
"6847","524",2016,"herg","1"
"6848","473",2016,"herg","3"
"6849","185",2016,"herg","3"
"6850","390",2016,"herg","3"
"6851","407",2016,"herg","3"
"6852","227",2016,"herg","3"
"6853","130",2016,"herg","2"
"6854","357",2016,"herg","3"
"6855","216",2016,"herg","3"
"6856","468",2016,"herg","3"
"6857","108",2016,"herg","3"
"6858","413",2016,"herg","3"
"6859","527",2016,"herg","3"
"6860","548",2016,"herg","3"
"6861","106",2016,"herg","3"
"6862","439",2016,"herg","3"
"6863","223",2016,"herg","3"
"6864","404",2016,"herg","3"
"6865","46",2016,"herg","3"
"6866","401",2016,"herg","3"
"6867","525",2016,"herg","5"
"6868","561",2016,"herg","3"
"6869","229",2016,"herg","3"
"6870","521",2016,"herg","3"
"6871","168",2016,"herg","4"
"6872","533",2016,"herg","3"
"6873","47",2016,"herg","3"
"6874","157",2016,"herg","3"
"6875","535",2016,"herg","3"
"6876","567",2016,"herg","3"
"6877","566",2016,"herg","5"
"6878","123",2016,"herg","3"
"6879","275",2016,"herg","2"
"6880","587",2016,"herg","2"
"6881","569",2016,"herg","3"
"6882","49",2016,"herg","1"
"6883","553",2016,"herg","3"
"6884","58",2016,"coei","3"
"6885","55",2016,"herg","3"
"6886","167",2016,"herg","3"
"6887","220",2016,"herg","4"
"6888","299",2016,"herg","3"
"6889","534",2016,"herg","3"
"6890","284",2016,"herg","3"
"6891","246",2016,"herg","3"
"6892","512",2016,"herg","3"
"6893","403",2016,"herg","3"
"6894","438",2016,"herg","3"
"6895","90",2016,"herg","3"
"6896","127",2016,"herg","3"
"6897","81",2016,"herg","3"
"6898","266",2016,"herg","3"
"6899","80",2016,"herg","3"
"6900","12",2016,"herg","3"
"6901","536",2016,"herg","3"
"6902","570",2016,"herg","3"
"6903","32",2016,"herg","2"
"6904","33",2016,"herg","3"
"6905","44",2016,"herg","3"
"6906","484",2016,"herg","3"
"6907","173",2016,"herg","3"
"6908","36",2016,"herg","3"
"6909","92",2016,"herg","3"
"6910","54",2016,"herg","2"
"6911","7",2016,"herg","3"
"6912","50",2016,"herg","3"
"6913","147",2016,"herg","3"
"6914","298",2016,"herg","3"
"6915","538",2016,"herg","3"
"6916","327",2016,"herg","3"
"6917","146",2016,"herg","2"
"6918","565",2016,"herg","3"
"6919","481",2016,"herg","3"
"6920","365",2016,"herg","3"
"6921","207",2016,"herg","3"
"6922","470",2016,"herg","3"
"6923","465",2016,"herg","3"
"6924","133",2016,"herg","3"
"6925","497",2016,"herg","3"
"6926","513",2016,"herg","2"
"6927","63",2016,"herg","3"
"6928","15",2016,"herg","4"
"6929","12",2016,"herg","3"
"6930","2",2016,"herg","3"
"6931","82",2016,"herg","3"
"6932","84",2016,"herg","3"
"6933","59",2016,"herg","3"
"6934","91",2016,"herg","3"
"6935","276",2016,"herg","3"
"6936","48",2016,"herg","3"
"6937","595",2016,"herg","3"
"6938","288",2016,"herg","3"
"6939","273",2016,"herg","3"
"6940","57",2016,"gbbg","1"
"6941","348",2016,"herg","3"
"6942","550",2016,"herg","3"
"6943","52",2016,"herg","3"
"6944","574",2016,"herg","3"
"6945","233",2016,"herg","3"
"6946","51",2016,"herg","3"
"6947","556",2016,"herg","3"
"6948","102",2016,"herg","3"
"6949","211",2016,"herg","3"
"6950","53",2016,"herg","3"
"6951","202",2016,"herg","3"
"6952","56",2016,"herg","3"
"6953","573",2016,"herg","3"
"6954","60",2016,"herg","3"
"6955","65",2016,"herg","3"
"6956","66",2016,"herg","3"
"6957","201",2016,"herg","2"
"6958","61",2016,"herg","2"
"6959","547",2016,"herg","1"
"6960","239",2016,"herg","1"
"6961","62",2016,"herg","3"
"6962","67",2016,"herg","1"
"6963","68",2016,"herg","2"
"6964","64",2016,"herg","3"
"6965","69",2016,"herg","3"
"6966","78",2016,"herg","3"
"6967","77",2016,"herg","3"
"6968","79",2016,"herg","3"
"6969","70",2016,"herg","3"
"6970","74",2016,"herg","3"
"6971","71",2016,"herg","3"
"6972","345",2016,"herg","3"
"6973","89",2016,"herg","2"
"6974","87",2016,"herg","3"
"6975","269",2016,"herg","2"
"6976","260",2016,"herg","3"
"6977","203",2016,"herg","3"
"6978","204",2016,"herg","3"
"6979","143",2016,"herg","3"
"6980","340",2016,"herg","3"
"6981","205",2016,"herg","4"
"6982","94",2016,"herg","3"
"6983","75",2016,"herg","3"
"6984","137",2016,"herg","3"
"6985","289",2016,"herg","3"
"6986","325",2016,"herg","2"
"6987","72",2016,"herg","3"
"6988","218",2016,"herg","3"
"6989","356",2016,"herg","3"
"6990","139",2016,"herg","4"
"6991","183",2016,"herg","2"
"6992","226",2016,"herg","3"
"6993","272",2016,"herg","3"
"6994","163",2016,"herg","2"
"6995","382",2016,"herg","2"
"6996","135",2016,"herg","3"
"6997","478",2016,"herg","3"
"6998","76",2016,"herg","3"
"6999","194",2016,"herg","3"
"7000","496",2016,"herg","3"
"7001","378",2016,"herg","3"
"7002","610",2016,"herg","3"
"7003","402",2016,"herg","3"
"7004","634",2016,"herg","3"
"7005","104",2016,"herg","3"
"7006","83",2016,"herg","3"
"7007","321",2016,"herg","3"
"7008","462",2016,"herg","2"
"7009","639",2016,"herg","3"
"7010","363",2016,"herg","3"
"7011","142",2016,"herg","3"
"7012","85",2016,"herg","3"
"7013","650",2016,"herg","3"
"7014","400",2016,"herg","3"
"7015","635",2016,"herg","1"
"7016","385",2016,"herg","5"
"7017","268",2016,"herg","3"
"7018","140",2016,"herg","3"
"7019","389",2016,"herg","2"
"7020","214",2016,"herg","3"
"7021","697",2016,"herg","3"
"7022","88",2016,"herg","3"
"7023","126",2016,"herg","2"
"7024","694",2016,"herg","2"
"7025","212",2016,"herg","3"
"7026","409",2016,"herg","3"
"7027","435",2016,"herg","3"
"7028","531",2016,"herg","3"
"7029","156",2016,"herg","3"
"7030","460",2016,"herg","4"
"7031","271",2016,"herg","3"
"7032","534",2016,"herg","2"
"7033","145",2016,"herg","3"
"7034","495",2016,"herg","1"
"7035","224",2016,"herg","3"
"7036","86",2016,"herg","3"
"7037","120",2016,"herg","3"
"7038","411",2016,"herg","3"
"7039","96",2016,"herg","3"
"7040","491",2016,"herg","3"
"7041","551",2016,"herg","3"
"7042","410",2016,"herg","3"
"7043","103",2016,"herg","3"
"7044","406",2016,"herg","3"
"7045","488",2016,"herg","3"
"7046","541",2016,"herg","3"
"7047","364",2016,"herg","3"
"7048","101",2016,"herg","3"
"7049","482",2016,"herg","3"
"7050","466",2016,"herg","3"
"7051","388",2016,"herg","3"
"7052","560",2016,"herg","3"
"7053","152",2016,"herg","3"
"7054","492",2016,"gbbg","2"
"7055","520",2016,"herg","3"
"7056","73",2016,"herg","2"
"7057","557",2016,"herg","3"
"7058","414",2016,"herg","3"
"7059","221",2016,"herg","3"
"7060","477",2016,"herg","3"
"7061","405",2016,"herg","3"
"7062","162",2016,"herg","2"
"7063","95",2016,"herg","3"
"7064","568",2016,"herg","3"
"7065","132",2016,"herg","2"
"7066","213",2016,"herg","3"
"7067","629",2016,"herg","3"
"7068","208",2016,"herg","3"
"7069","93",2016,"herg","3"
"7070","543",2016,"herg","3"
"7071","486",2016,"herg","3"
"7072","98",2016,"herg","3"
"7073","479",2016,"herg","3"
"7074","99",2016,"herg","3"
"7075","438",2016,"herg","3"
"7076","274",2016,"herg","1"
"7077","100",2016,"coei","4"
"7078","314",2016,"herg","3"
"7079","665",2016,"herg","3"
"7080","209",2016,"herg","1"
"7081","469",2016,"coei","5"
"7082","671",2016,"herg","1"
"7083","463",2016,"herg","3"
"7084","696",2016,"herg","3"
"7085","493",2016,"herg","3"
"7086","408",2016,"herg","2"
"7087","685",2016,"herg","2"
"7088","678",2016,"herg","3"
"7089","654",2016,"herg","2"
"7090","681",2016,"herg","3"
"7091","611",2016,"herg","3"
"7092","476",2016,"herg","3"
"7093","457",2016,"herg","3"
"7094","331",2016,"herg","3"
"7095","669",2016,"herg","3"
"7096","642",2016,"herg","3"
"7097","473",2016,"herg","3"
"7098","351",2016,"herg","3"
"7099","649",2016,"herg","3"
"7100","490",2016,"herg","3"
"7101","693",2016,"herg","3"
"7102","128",2016,"herg","3"
"7103","493",2016,"herg","3"
"7104","321",2016,"herg","1"
"7105","487",2016,"herg","2"
"7106","129",2016,"herg","3"
"7107","480",2016,"herg","3"
"7108","461",2016,"herg","3"
"7109","656",2016,"herg","3"
"7110","485",2016,"herg","3"
"7111","359",2016,"herg","3"
"7112","677",2016,"herg","3"
"7113","673",2016,"herg","3"
"7114","472",2016,"herg","3"
"7115","355",2016,"herg","3"
"7116","575",2016,"herg","3"
"7117","621",2016,"herg","3"
"7118","494",2016,"herg","3"
"7119","690",2016,"herg","3"
"7120","464",2016,"herg","3"
"7121","686",2016,"herg","3"
"7122","664",2016,"herg","3"
"7123","554",2016,"herg","1"
"7124","471",2016,"herg","3"
"7125","666",2016,"herg","3"
"7126","683",2016,"herg","2"
"7127","546",2016,"herg","3"
"7128","638",2016,"herg","3"
"7129","206",2016,"herg","3"
"7130","658",2016,"herg","3"
"7131","609",2016,"herg","2"
"7132","382",2016,"herg","3"
"7133","661",2016,"herg","2"
"7134","676",2016,"coei","5"
"7135","667",2016,"herg","3"
"7136","555",2016,"herg","3"
"7137","679",2016,"herg","3"
"7138","659",2016,"herg","1"
"7139","637",2016,"herg","2"
"7140","509",2016,"herg","3"
"7141","692",2016,"herg","3"
"7142","675",2016,"herg","2"
"7143","682",2016,"gbbg","2"
"7144","396",2016,"herg","3"
"7145","672",2016,"herg","2"
"7146","618",2016,"herg","3"
"7147","663",2016,"herg","3"
"7148","572",2016,"herg","3"
"7149","354",2016,"herg","3"
"7150","474",2016,"herg","3"
"7151","644",2016,"herg","3"
"7152","552",2016,"herg","3"
"7153","687",2016,"herg","3"
"7154","616",2016,"herg","3"
"7155","613",2016,"herg","3"
"7156","620",2016,"herg","3"
"7157","641",2016,"herg","3"
"7158","549",2016,"herg","3"
"7159","170",2016,"herg","3"
"7160","670",2016,"herg","3"
"7161","652",2016,"herg","3"
"7162","640",2016,"herg","3"
"7163","657",2016,"herg","2"
"7164","688",2016,"herg","3"
"7165","632",2016,"herg","3"
"7166","623",2016,"herg","3"
"7167","339",2016,"herg","3"
"7168","691",2016,"herg","3"
"7169","608",2016,"herg","2"
"7170","542",2016,"herg","3"
"7171","698",2016,"herg","3"
"7172","680",2016,"herg","3"
"7173","342",2016,"herg","4"
"7174","630",2016,"herg","3"
"7175","651",2016,"herg","2"
"7176","655",2016,"herg","3"
"7177","631",2016,"herg","3"
"7178","345",2016,"herg","3"
"7179","695",2016,"herg","3"
"7180","373",2016,"herg","3"
"7181","674",2016,"herg","3"
"7182","352",2016,"herg","1"
"7183","599",2016,"herg","3"
"7184","369",2016,"herg","3"
"7185","684",2016,"herg","3"
"7186","329",2016,"herg","3"
"7187","353",2016,"herg","3"
"7188","322",2016,"herg","3"
"7189","662",2016,"herg","1"
"7190","577",2016,"herg","3"
"7191","368",2016,"herg","3"
"7192","539",2016,"herg","3"
"7193","360",2016,"herg","3"
"7194","609",2016,"herg","3"
"7195","614",2016,"herg","1"
"7196","326",2016,"herg","3"
"7197","698",2016,"herg","5"
"7198","358",2016,"herg","3"
"7199","320",2016,"herg","2"
"7200","626",2016,"herg","2"
"7201","633",2016,"herg","3"
"7202","347",2016,"herg","3"
"7203","612",2016,"herg","3"
"7204","636",2016,"herg","3"
"7205","648",2016,"herg","3"
"7206","596",2016,"herg","3"
"7207","660",2016,"herg","2"
"7208","604",2016,"herg","3"
"7209","601",2016,"herg","3"
"7210","668",2016,"herg","3"
"7211","318",2016,"herg","3"
"7212","386",2016,"herg","3"
"7213","306",2016,"herg","3"
"7214","624",2016,"herg","3"
"7215","617",2016,"herg","3"
"7216","346",2016,"herg","3"
"7217","395",2016,"herg","3"
"7218","303",2016,"herg","3"
"7219","302",2016,"herg","3"
"7220","301",2016,"herg","1"
"7221","305",2016,"herg","3"
"7222","393",2016,"herg","1"
"7223","615",2016,"herg","3"
"7224","619",2016,"herg","3"
"7225","379",2016,"herg","3"
"7226","627",2016,"herg","3"
"7227","334",2016,"herg","2"
"7228","370",2016,"gbbg",NA
"7229","300",2016,"herg","3"
"7230","317",2016,"herg","3"
"7231","304",2016,"herg","3"
"7232","338",2016,"herg","2"
"7233","640",2016,"herg","3"
"7234","323",2016,"herg","3"
"7235","558",2016,"herg","3"
"7236","337",2016,"herg","3"
"7237","602",2016,"herg","3"
"7238","307",2016,"herg","3"
"7239","545",2016,"herg","3"
"7240","643",2016,"herg","3"
"7241","646",2016,"herg","2"
"7242","342",2016,"herg","3"
"7243","625",2016,"herg","3"
"7244","603",2016,"herg","3"
"7245","600",2016,"herg","3"
"7246","606",2016,"herg","3"
"7247","622",2016,"herg","2"
"7248","628",2016,"herg","3"
"7249","605",2016,"herg","1"
"7250","349",2016,"herg","3"
"7251","647",2016,"herg","2"
"7252","367",2016,"herg","3"
"7253","643",2016,"herg","3"
"7254","341",2016,"herg","3"
"7255","635",2016,"herg","2"
"7256",NA,2016,"herg","3"
"7257",NA,2016,"herg","2"
"7258",NA,2016,"herg","3"
"7259",NA,2016,"herg","4"
"7260",NA,2016,"herg","3"
"7261",NA,2016,"herg","3"
"7262",NA,2016,"herg","3"
"7263",NA,2016,"herg","3"
"7264",NA,2016,"herg","3"
"7265",NA,2016,"herg","3"
"7266",NA,2016,"herg","2"
"7267",NA,2016,"herg","3"
"7268",NA,2016,"herg","3"
"7269",NA,2016,"herg","3"
"7270",NA,2016,"herg","3"
"7271",NA,2016,"herg","3"
"7272",NA,2016,"herg","2"
"7273",NA,2016,"herg","3"
"7274",NA,2016,"herg","3"
"7275",NA,2016,"herg","3"
"7276",NA,2016,"herg","3"
"7277",NA,2016,"herg","3"
"7278",NA,2016,"herg","3"
"7279",NA,2016,"herg","2"
"7280",NA,2016,"herg","3"
"7281",NA,2016,"herg","3"
"7282",NA,2016,"herg","3"
"7283",NA,2016,"herg","1"
"7284",NA,2016,"herg","1"
"7285",NA,2016,"herg","3"
"7286",NA,2016,"herg","3"
"7287",NA,2016,"herg","2"
"7288",NA,2016,"herg","3"
"7289",NA,2016,"herg","1"
"7290",NA,2016,"herg","3"
"7291",NA,2016,"herg","3"
"7292",NA,2016,"herg","1"
"7293",NA,2016,"herg","2"
"7294",NA,2016,"herg","3"
"7295",NA,2016,"herg","3"
"7296",NA,2016,"herg","3"
"7297",NA,2016,"herg","3"
"7298",NA,2016,"herg","2"
"7299",NA,2016,"herg","2"
"7300",NA,2016,"herg","3"
"7301",NA,2016,"herg","3"
"7302",NA,2016,"herg","3"
"7303",NA,2016,"herg","3"
"7304",NA,2016,"herg","3"
"7305",NA,2016,"herg","3"
"7306",NA,2016,"herg","3"
"7307",NA,2016,"herg","3"
"7308",NA,2016,"herg","3"
"7309",NA,2016,"herg","3"
"7310",NA,2016,"herg","3"
"7311",NA,2016,"herg","3"
"7312",NA,2016,"herg","3"
"7313",NA,2016,"herg","3"
"7314",NA,2016,"herg","2"
"7315",NA,2016,"herg","3"
"7316",NA,2016,"herg","3"
"7317",NA,2016,"herg","3"
"7318",NA,2016,"herg","3"
"7319",NA,2016,"herg","3"
"7320",NA,2016,"herg","3"
"7321",NA,2016,"herg","3"
"7322",NA,2016,"herg","3"
"7323",NA,2016,"herg","1"
"7324",NA,2016,"herg","3"
"7325",NA,2016,"herg","1"
"7326",NA,2016,"herg","2"
"7327",NA,2016,"herg","3"
"7328",NA,2016,"herg","2"
"7329",NA,2016,"herg","3"
"7330",NA,2016,"herg","3"
"7331",NA,2016,"herg","3"
"7332",NA,2016,"herg","3"
"7333",NA,2016,"herg","3"
"7334",NA,2016,"herg","2"
"7335",NA,2016,"herg","3"
"7336",NA,2016,"herg","3"
"7337",NA,2016,"herg","3"
"7338",NA,2016,"herg","3"
"7339",NA,2016,"herg","3"
"7340",NA,2016,"herg","3"
"7341",NA,2016,"herg","3"
"7342",NA,2016,"herg","3"
"7343",NA,2016,"herg","2"
"7344",NA,2016,"herg","3"
"7345",NA,2016,"herg","3"
"7346",NA,2016,"herg","3"
"7347",NA,2016,"herg","3"
"7348",NA,2016,"herg","3"
"7349",NA,2016,"herg","3"
"7350",NA,2016,"herg","3"
"7351",NA,2016,"herg","3"
"7352",NA,2016,"herg","2"
"7353",NA,2016,"herg","3"
"7354",NA,2016,"herg","3"
"7355",NA,2016,"herg","3"
"7356",NA,2016,"herg","3"
"7357",NA,2016,"herg","3"
"7358",NA,2016,"herg","3"
"7359",NA,2016,"herg","3"
"7360",NA,2016,"herg","3"
"7361",NA,2016,"herg","3"
"7362",NA,2016,"herg","3"
"7363",NA,2016,"herg","2"
"7364",NA,2016,"herg","3"
"7365",NA,2016,"herg","2"
"7366",NA,2016,"herg","3"
"7367",NA,2016,"herg","2"
"7368",NA,2016,"herg","3"
"7369",NA,2016,"herg","3"
"7370",NA,2016,"herg","3"
"7371",NA,2016,"herg","2"
"7372",NA,2016,"herg","3"
"7373",NA,2016,"herg","2"
"7374",NA,2016,"herg","3"
"7375",NA,2016,"herg","3"
"7376",NA,2016,"herg","3"
"7377",NA,2016,"herg","2"
"7378",NA,2016,"herg","1"
"7379",NA,2016,"herg","3"
"7380",NA,2016,"herg","3"
"7381",NA,2016,"herg","3"
"7382",NA,2016,"herg","3"
"7383",NA,2016,"herg","3"
"7384",NA,2016,"herg","3"
"7385",NA,2016,"herg","3"
"7386",NA,2016,"herg","3"
"7387",NA,2016,"herg","3"
"7388",NA,2016,"herg","3"
"7389",NA,2016,"herg","3"
"7390",NA,2016,"herg","3"
"7391",NA,2016,"herg","3"
"7392",NA,2016,"herg","3"
"7393",NA,2016,"herg","3"
"7394",NA,2016,"herg","3"
"7395",NA,2016,"herg","2"
"7396",NA,2016,"herg","3"
"7397",NA,2016,"herg","3"
"7398",NA,2016,"herg","3"
"7399",NA,2016,"herg","3"
"7400",NA,2016,"herg","3"
"7401",NA,2016,"herg","3"
"7402",NA,2016,"herg","3"
"7403",NA,2016,"herg","2"
"7404",NA,2016,"herg","3"
"7405",NA,2016,"herg","2"
"7406",NA,2016,"herg","3"
"7407",NA,2016,"herg","3"
"7408",NA,2016,"herg","3"
"7409",NA,2016,"herg","3"
"7410",NA,2016,"herg","3"
"7411",NA,2016,"herg","3"
"7412",NA,2016,"herg","3"
"7413",NA,2016,"herg","3"
"7414",NA,2016,"herg","3"
"7415",NA,2016,"herg","3"
"7416",NA,2016,"herg","3"
"7417",NA,2016,"herg","3"
"7418",NA,2016,"herg","3"
"7419",NA,2016,"herg","3"
"7420",NA,2016,"herg","3"
"7421",NA,2016,"herg","2"
"7422",NA,2016,"herg","3"
"7423",NA,2016,"herg","3"
"7424",NA,2016,"herg","2"
"7425",NA,2016,"herg","3"
"7426",NA,2016,"herg","3"
"7427",NA,2016,"herg","3"
"7428",NA,2016,"herg","3"
"7429",NA,2016,"herg","2"
"7430",NA,2016,"herg","3"
"7431",NA,2016,"herg","3"
"7432",NA,2016,"herg","3"
"7433",NA,2016,"herg","3"
"7434",NA,2016,"herg","2"
"7435",NA,2016,"herg","3"
"7436",NA,2016,"herg","3"
"7437",NA,2016,"herg","1"
"7438",NA,2016,"herg","3"
"7439",NA,2016,"herg","3"
"7440",NA,2016,"herg","3"
"7441",NA,2016,"herg","3"
"7442",NA,2016,"herg","3"
"7443",NA,2016,"herg","3"
"7444",NA,2016,"herg","3"
"7445",NA,2016,"herg","3"
"7446",NA,2016,"herg","3"
"7447",NA,2016,"herg","3"
"7448",NA,2016,"herg","3"
"7449",NA,2016,"herg","3"
"7450",NA,2016,"herg","3"
"7451",NA,2016,"herg","2"
"7452",NA,2016,"herg","3"
"7453",NA,2016,"herg","3"
"7454",NA,2016,"herg","3"
"7455",NA,2016,"herg","3"
"7456",NA,2016,"herg","3"
"7457",NA,2016,"herg","3"
"7458",NA,2016,"herg","2"
"7459",NA,2016,"herg","2"
"7460",NA,2016,"herg","2"
"7461",NA,2016,"herg","3"
"7462",NA,2016,"herg","3"
"7463",NA,2016,"herg","3"
"7464",NA,2016,"herg","1"
"7465",NA,2016,"herg","3"
"7466",NA,2016,"coei","6"
"7467",NA,2016,"herg","3"
"7468",NA,2016,"herg","2"
"7469",NA,2016,"herg","2"
"7470",NA,2016,"herg","3"
"7471",NA,2016,"herg","3"
"7472",NA,2016,"herg","3"
"7473",NA,2016,"herg","3"
"7474",NA,2016,"herg","3"
"7475",NA,2016,"herg","3"
"7476",NA,2016,"herg","3"
"7477",NA,2016,"herg","3"
"7478",NA,2016,"herg","3"
"7479",NA,2016,"herg","3"
"7480",NA,2016,"herg","3"
"7481",NA,2016,"herg","3"
"7482",NA,2016,"herg","6"
"7483",NA,2016,"herg","3"
"7484",NA,2016,"herg","3"
"7485",NA,2016,"herg","3"
"7486",NA,2016,"herg","3"
"7487",NA,2016,"herg","2"
"7488",NA,2016,"herg","2"
"7489",NA,2016,"herg","2"
"7490",NA,2016,"herg","2"
"7491",NA,2016,"herg","3"
"7492",NA,2016,"herg","3"
"7493",NA,2016,"herg","3"
"7494",NA,2016,"herg","3"
"7495",NA,2016,"herg","3"
"7496",NA,2016,"herg","3"
"7497",NA,2016,"herg","3"
"7498",NA,2016,"herg","3"
"7499",NA,2016,"herg","3"
"7500",NA,2016,"herg","3"
"7501",NA,2016,"herg","3"
"7502",NA,2016,"herg","3"
"7503",NA,2016,"herg","3"
"7504",NA,2016,"herg","3"
"7505",NA,2016,"herg","3"
"7506",NA,2016,"herg","3"
"7507",NA,2016,"herg","3"
"7508",NA,2016,"herg","3"
"7509",NA,2016,"herg","1"
"7510",NA,2016,"herg","3"
"7511",NA,2016,"herg","3"
"7512",NA,2016,"herg","3"
"7513",NA,2016,"herg","3"
"7514",NA,2016,"herg","3"
"7515",NA,2016,"herg","2"
"7516",NA,2016,"herg","3"
"7517",NA,2016,"herg","2"
"7518",NA,2016,"herg","3"
"7519",NA,2016,"herg","2"
"7520",NA,2016,"herg","2"
"7521",NA,2016,"herg","3"
"7522",NA,2016,"herg","3"
"7523",NA,2016,"herg","3"
"7524",NA,2016,"herg","3"
"7525",NA,2016,"herg","3"
"7526",NA,2016,"herg","2"
"7527",NA,2016,"herg","3"
"7528",NA,2016,"herg","3"
"7529",NA,2016,"herg","3"
"7530",NA,2016,"herg","3"
"7531",NA,2016,"herg","1"
"7532",NA,2016,"herg","3"
"7533",NA,2016,"herg","3"
"7534",NA,2016,"herg","3"
"7535",NA,2016,"herg","3"
"7536",NA,2016,"herg","3"
"7537",NA,2016,"herg","2"
"7538",NA,2016,"herg","3"
"7539",NA,2016,"herg","3"
"7540",NA,2016,"herg","3"
"7541",NA,2016,"herg","3"
"7542",NA,2016,"herg","3"
"7543",NA,2016,"herg","3"
"7544",NA,2016,"herg","3"
"7545",NA,2016,"herg","3"
"7546",NA,2016,"herg","3"
"7547",NA,2016,"herg","1"
"7548",NA,2016,"herg","3"
"7549",NA,2016,"herg","3"
"7550",NA,2016,"herg","3"
"7551",NA,2016,"herg","3"
"7552",NA,2016,"herg","3"
"7553",NA,2016,"herg","3"
"7554",NA,2016,"herg","3"
"7555",NA,2016,"herg","3"
"7556",NA,2016,"herg","3"
"7557",NA,2016,"herg","3"
"7558",NA,2016,"herg","3"
"7559",NA,2016,"herg","3"
"7560",NA,2016,"herg","1"
"7561",NA,2016,"herg","2"
"7562",NA,2016,"herg","2"
"7563",NA,2016,"herg","3"
"7564",NA,2016,"herg","3"
"7565",NA,2016,"gbbg","2"
"7566",NA,2016,"herg","3"
"7567",NA,2016,"herg","3"
"7568",NA,2016,"gbbg","2"
"7569",NA,2016,"herg","3"
"7570",NA,2016,"herg","3"
"7571",NA,2016,"herg","3"
"7572",NA,2016,"herg","3"
"7573",NA,2016,"herg","3"
"7574",NA,2016,"herg","3"
"7575",NA,2016,"herg","2"
"7576",NA,2016,"herg","3"
"7577",NA,2016,"herg","1"
"7578",NA,2016,"herg","3"
"7579",NA,2016,"herg","3"
"7580",NA,2016,"herg","3"
"7581",NA,2016,"herg","3"
"7582",NA,2016,"herg","1"
"7583",NA,2016,"herg","1"
"7584",NA,2016,"herg","2"
"7585",NA,2016,"herg","3"
"7586",NA,2016,"herg","3"
"7587",NA,2016,"herg","3"
"7588",NA,2016,"herg","2"
"7589",NA,2016,"herg","1"
"7590",NA,2016,"herg","1"
"7591",NA,2016,"herg","2"
"7592",NA,2016,"herg","2"
"7593",NA,2016,"herg","2"
"7594",NA,2016,"herg","2"
"7595",NA,2016,"herg","2"
"7596",NA,2016,"herg","2"
"7597",NA,2016,"herg","3"
"7598",NA,2016,"herg","2"
"7599",NA,2016,"herg","3"
"7600",NA,2016,"herg","2"
"7601",NA,2016,"herg","3"
"7602",NA,2016,"herg","2"
"7603",NA,2016,"herg","3"
